artist_raw,track_count,ignore
The Aqua Barons,2,false
The Astronauts,2,false
The Bel-Airs,2,false
The Big Marteen's,2,false
The Blue Flagships,2,false
The Boomtown Rats,2,false
The Bradipos IV,2,false
The Brains,2,false
The Caravans,2,false
The Cheapoes,2,false
The Cholla,2,false
The Coffin Daggers,2,false
The Courettes,2,false
The Cranberries,2,false
The Dead Brothers,2,false
The Dells,2,false
The Di Maggio Connection,2,false
The Easybeats,2,false
The Everly Brothers,2,false
The Flower Pot Men,2,false
The Frantic Flintstones,2,false
The Go Getters,2,false
The Head Henchmen,2,false
The Hot Wheels,2,false
The Impressions,2,false
The Inquisitors,2,false
The Isley Brothers,2,false
The Isotopes,2,false
The Jagaloons,2,false
The Jaydees,2,false
The Judy Chops,2,false
The Klingonz,2,false
the Lake Devils,2,false
The Legendary Raw Deal,2,false
The Manhattans,2,false
The Minarets,2,false
The Monkees,2,false
The Mystery Men?,2,false
The Omega Men,2,false
The Pretty Things,2,false
the Reefriders,2,false
The Sara Gee & Ramblin Matt Band,2,false
The Screaming Seagulls,2,false
The Silver Dimes,2,false
The Silvertones,2,false
The Smithereens,2,false
The Sonics,2,false
The Space Age Travellers,2,false
The Space Lady,2,false
The Speakeasies' Swing Band!,2,false
The Surfin Burritos,2,false
The Thirsty Crows,2,false
The Tourists,2,false
The Tourmaliners With Kela Sako,2,false
The Turtles,2,false
The Two Step Goodbyes,2,false
The Wild Heart Revival,2,false
Them Pulp Criminals,2,false
Thought Gang & David Lynch & Angelo Badalamenti,2,false
Tobacco City,2,false
Tommy James & The Shondells,2,false
Top Of The Pops,2,false
Toxic Riders,2,false
Trabants,2,false
Tumbledown House,2,false
UB40,2,false
Wally Lewis,2,false
Warren Barker,2,false
Waveshard,2,false
Wendy's Tube,2,false
White Sands,2,false
Whitney Rose,2,false
Willie And The Poor Boys,2,false
Wiped Out,2,false
Wylde Ratttz,2,false
Zerox,2,false
Мария Бурмака,2,false
Марія Бурмака,2,false
Обмен веществ,2,false
Шановнi Пiшоходи,2,false
12 Step Rebels,1,false
A Complicated Man,1,false
A.A. Williams,1,false
Abbey Lincoln,1,false
Achtung Spitfire,1,false
Adam & Amy Pope,1,false
Adam Ben Ezra,1,false
Adam Green,1,false
Admiral Bailey,1,false
Adrian Belew,1,false
Agent Octopus,1,false
Ainda,1,false
Aisha Khan & Friends,1,false
AKIM,1,false
AL DUNCAN,1,false
Al Green,1,false
Al Jarreau,1,false
Al Martino,1,false
Alain Caron,1,false
Alan Mason,1,false
Albert King,1,false
Alberta Hunter,1,false
Alela Diane,1,false
Alex Chilton,1,false
Alison Mosshart & The Forest Rangers,1,false
Alpha Rhythm Kings & Tammi Savoy,1,false
Alphabets,1,false
Amanda Lear,1,false
Amberlin Jazz Orchestra,1,false
Amedeo Tommasi,1,false
America,1,false
Amy Macdonald,1,false
Ancient Talking,1,false
Andras und Ilona,1,false
Andrew Bird & Lucius,1,false
Andrew Bird & Preservation Hall Jazz Band,1,false
André Charlier & Daniel Diaz,1,false
Andy Shauf,1,false
Andy Williams,1,false
Angelo Badalamenti & Grady Tate,1,false
Angie McMahon,1,false
Anita Baker,1,false
Ann Savoy,1,false
Anna Lavigne,1,false
Annie Elie,1,false
Annie Haslam,1,false
Annie Lennox & David Bowie,1,false
Annie Marie Lewis & Danny B. Harvey,1,false
Annie Marie Lewis w_ Danny B. Harvey,1,false
Antonio Carlos Jobim,1,false
Antonio Riccardo Luciani,1,false
Aphrodite's Child,1,false
Apostrophe,1,false
Arawak,1,false
Aretha Franklin,1,false
Armando Sciascia,1,false
Arno De Cea,1,false
Arno De Cea And The Clockwork Wizzards,1,false
Art Tatum,1,false
Aselin Debison,1,false
Atomic Surfonic,1,false
Au Revoir Simone,1,false
Audra Mae & The Forest Rangers,1,false
Austin Leonard Jones,1,false
Autumn Brown Blasingame,1,false
Aux Meadows,1,false
Avalon Jazz Band,1,false
Back To Earth,1,false
Bad Angels,1,false
Bad Detectives,1,false
Badﬁnger,1,false
Banderas Blues Band,1,false
Baptiste Trotignon & Melody Gardot & Miossec,1,false
Barbara Casini Quartet,1,false
Barbara Lewis,1,false
Barbara Mason,1,false
Barbra Streisand,1,false
Bardcore,1,false
Barrence Whitfield,1,false
Battleme,1,false
Beach Bomb,1,false
BEACH MOONSTERS,1,false
Bebopovsky,1,false
BEMIII,1,false
Ben Arsenault,1,false
Ben Becker,1,false
Benny Golson,1,false
Bernard Herrmann,1,false
Bernie Barlow (feat. Philip Sayce),1,false
Bessie Smith,1,false
Beth Hart,1,false
Beth Nielsen Chapman,1,false
Bette Midler,1,false
Betty Wright,1,false
Bettye Lavette,1,false
Bettye Swann,1,false
Beware Of Blast,1,false
Big Bill Broonzy,1,false
Big Daddy Wilson,1,false
Big Daddy Wilson & the Goosebumps Bros.,1,false
Big Fancy & The Shiddy Cowboys,1,false
Big Joe & The Dynaflows,1,false
Bill Haley & His Comets,1,false
Bill Haley & The Saddlemen,1,false
Billy Eckstine,1,false
Billy Eckstine with And Count Basie Orchestra,1,false
Billy Lynn,1,false
Billy May And His Orchestra,1,false
Billy Paul,1,false
Biréli Lagrène,1,false
Bishop Briggs,1,false
Bjork,1,false
Black Lodge,1,false
Black Valley Moon,1,false
Black Widows,1,false
Blackmore's Night,1,false
"Blake Mills, Katey Sagal & The Forest Rangers",1,false
Blossom Dearie,1,false
Blue Magic,1,false
Blueground Undergrass,1,false
Bluesniks,1,false
Bo,1,false
Bob Marley And The Wailers,1,false
Bob Sneider & Joe Locke,1,false
Bobby Bluff,1,false
Bobby Jaspar & Tommy Flanagan & Elvin Jones & Eddie Costa & Barry Galbraith & Milt Hinton & Osie Johnson,1,false
Bobby Russell,1,false
Bobby Short,1,false
Bobby Troup,1,false
Boilermaker Jazz Band,1,false
"Bonnie ""Prince"""" Billy""",1,false
Bonnie & The Treasures,1,false
Bonnie Dobson,1,false
Bonnie Prince Billy & Matt Sweeney,1,false
Bonze,1,false
Bonzo Dog Doo Dah Band,1,false
Boogie Company,1,false
Booka Brass Band Feat. Orla Gartland,1,false
Booker T. & The Mg's,1,false
Booker T. & The MG's,1,false
Boozehounds,1,false
Boppin B,1,false
Boppin' B,1,false
Boppin' Kids,1,false
Bowbridge Band,1,false
Boz Boorer,1,false
Boz Scaggs,1,false
Braden Foulkes,1,false
Brazzaville,1,false
Breakaways,1,false
Brenda Cochrane,1,false
Brenda Holloway,1,false
Brenda Janz,1,false
Brenna MacMillan,1,false
Brennan Wedl & Waxahatchee,1,false
Brent J. Cooper,1,false
Brian Eno,1,false
Brian Ferry,1,false
Brian Reitzell,1,false
Brigitte Handley,1,false
Broken Paths,1,false
Brook Benton,1,false
Bruce Lash,1,false
Bruno Nicolai,1,false
BRUUT!,1,false
Bryan Beller,1,false
Buck Jones & Rhythm Riders,1,false
Buddy Guy & Junior Wells,1,false
Buddy Holly & The Crickets,1,false
Buddy Holly & The Picks,1,false
Buddy Tate & Milt Buckner,1,false
Buena Vista Social Club,1,false
Buffalo Highlites,1,false
Buffy Sainte-Marie,1,false
Buzz Clifford,1,false
Byram Brothers,1,false
Byron Lee and the Dragonaires,1,false
Byron Lee And The Dragonaires,1,false
Bānhūs,1,false
Cadcatz Sun Quartet,1,false
Cadillac Hitmen,1,false
Caitlin Canty,1,false
Caleb Klauder & Reeb Willms,1,false
Californians,1,false
Candle & Kevin Coons,1,false
Candy Says,1,false
Captain Beefheart & His Magic Band,1,false
Captain Milk (Edwin Hubbard),1,false
Carla Borghetti,1,false
Carlo Savina And His Orchestra,1,false
Carlos & The Bandidos,1,false
Carnival Nevermore,1,false
Carol Markstrom,1,false
Caroline Doctorow,1,false
Carolyn Wonderland,1,false
Carpenters,1,false
Carter Burwell,1,false
Casa Ukrania,1,false
Casey Abrams,1,false
Casey MacGill & the Spirits of Rhythm,1,false
Cash O'riley & the Downright Daddies,1,false
Cass McCombs,1,false
Cassandra Wilson,1,false
Cat Power & Karen Elson,1,false
Catherine Grenier,1,false
Catherine Ringer & Gotan Project,1,false
Catherine Russell,1,false
Cats and Dinosaurs,1,false
Cazale,1,false
Celtic Spirit,1,false
Chaco,1,false
Chad Nelson,1,false
Chairmen Of The Board,1,false
Champian Fulton Trio,1,false
Change of Key,1,false
Charles River Valley Boys,1,false
"Charlie Byrd, Orchestra and Chorus",1,false
Charlie Halloran,1,false
Charlie Hunter Quartet,1,false
Charlie Parker & Chet Baker,1,false
Charlie Rich,1,false
Cheap Violent Cats,1,false
Cher,1,false
Cherry Poppin' Daddies,1,false
Cheryl Thompson,1,false
Chet Nichols,1,false
Chicago,1,false
Chick Corea,1,false
Chip Whitson,1,false
Chris Aron & The Croakers,1,false
Chris Bergson,1,false
Chris Coco feat. Nick Cave,1,false
Chris Connor,1,false
Chris Daniels & The Kings,1,false
Chris Farlowe,1,false
Chris Hillman,1,false
Chris Isaak,1,false
"Chris Isaak, Erik Jacobsen",1,false
Chris Randall,1,false
Chris Standring,1,false
Chris Young,1,false
Chrissie Hynde & Jimmy Cliff,1,false
Christine Clifford,1,false
Chrysta Bell,1,false
Chuy & The Bobcats,1,false
Cicada Rhythm,1,false
Cicci Santucci & Enzo Scoppa,1,false
Cinder Well,1,false
Clarence Carter,1,false
Clark Terry Sextet & Ben Webster,1,false
Classic Orchestra,1,false
Claudia Brücken & The Real Tuesday Weld,1,false
Claudia Thompson,1,false
Claudine Longet,1,false
Claudio Tallino,1,false
Clayton Ryan & The Singing Mountain,1,false
Cliff Jetson and His Mirage Men,1,false
Cockney Rebel,1,false
Coconut Kings,1,false
CocoRosie,1,false
Cody Cooke and the Bayou Outlaws,1,false
Coeur de Pirate,1,false
Coleman Hawkins,1,false
Coleman Hawkins And His All+Stars,1,false
Colette Bone,1,false
Colin Devlin,1,false
Colt Cobra,1,false
Colter Wall,1,false
coma. fm,1,false
Commodores,1,false
Complicated Man,1,false
Compulsion Games & Laura Ellis,1,false
Conj. Santa Anita,1,false
Conor Oberst & Gillian Welch,1,false
Conway Twitty,1,false
Cookies 'n Beans,1,false
Cootie Williams And His Orchestra,1,false
Coral Fuzz,1,false
Corky Jones,1,false
Cory Branan,1,false
Count Basie,1,false
Count Basie & His Orchestra,1,false
Counting Crows,1,false
Country Gentleman,1,false
Country Joe & The Fish,1,false
Country Mama Annie,1,false
Courtney Barnett,1,false
Craic 'n' Roll,1,false
Crash Test Dummies,1,false
Crazy Aces,1,false
Crazy Cavan,1,false
Crazy Cavan And The Rhythm Rockers,1,false
Crazy Horses,1,false
Cream,1,false
Crocodylus,1,false
Crosby and Nash,1,false
Crypt 24,1,false
Culture Club,1,false
Curtis Stigers,1,false
CVTTVNMVVTH,1,false
Cyrkle,1,false
Cécile Bredie,1,false
Daisy Dick & The Cannibal Sinners,1,false
Daisy Sisters,1,false
Daisy sisters,1,false
Dale Watson feat. Linda Gail Lewis,1,false
Dale Watson feat. The Hillbilly Moon Explosion,1,false
Dalida,1,false
Damage Kicks,1,false
Damita Jo,1,false
Dan Baird,1,false
Dan Mangan,1,false
Dan Zanes feat Lou Reed,1,false
Dana Gillespie,1,false
Danger Mouse & Daniele Luppi & Jack White,1,false
Dani Trabal Dúo,1,false
Daniel Boone,1,false
Daniel Diaz,1,false
Daniel Meade,1,false
Daniela Casa & Massimo Catalano,1,false
Danny B. Harvey & Mysti Moon,1,false
Danny Doyle,1,false
Danny McCullouch,1,false
Danny O'Keefe,1,false
Danny Reno & The Seniors,1,false
Danny Williams,1,false
Dark Bottle,1,false
Darlings,1,false
Darrel Higham,1,false
Dave Brubeck,1,false
Dave Brubeck Quartet,1,false
"Dave Dee, Dozy, Beaky, Mick & Tich",1,false
Dave Del Monte & The Cross County Boys,1,false
Dave Del Monte & The Cross County Boys Featuring Crash Gordon,1,false
Dave Hillyard And The Rocksteady Seven,1,false
Dave Mason & Cass Elliot,1,false
Dave Stewart and Vanessa Paradis,1,false
David Ackles,1,false
David Arnold,1,false
David Axelrod,1,false
"David Baron, Donna Lewis",1,false
David Bowie & Queen,1,false
David Bowie and Marianne Faithfull,1,false
David Byrne,1,false
David Byrne feat. Ghost Train Orchestra & Hayley Williams,1,false
David Garrick,1,false
David Gilmour & Friends,1,false
David J,1,false
David Lynch,1,false
Davy Graham,1,false
Dawg House,1,false
Dawn feat. Tony Orlando,1,false
Dead Counterpoint Initiative,1,false
Dead Kings,1,false
Dead Melodies,1,false
Dean Brody Ft. Great Big Sea,1,false
Dean Winter & the Heat,1,false
Debbie Duncan,1,false
Debbie Harry and Los Fabulosos Cadillacs,1,false
Debbie Henning,1,false
Deke Dickerson,1,false
Delcardos,1,false
Demented Are Go,1,false
Demis Roussos,1,false
Denis Solee,1,false
Denise LaSalle,1,false
Dennis Wilson,1,false
Denzal Sinclaire,1,false
Derrick Big Walker and The Blues Nephews,1,false
Detour Doom Ensemble,1,false
"Devil Doll, Charlie Overbey",1,false
Diamanda Galas,1,false
Diana Krall & Sarah McLachlan,1,false
Dick Dale & His Del-Tones,1,false
DICK DALE and THE DEL-TONES,1,false
Dick Dale/Stevie Ray Vaughan,1,false
Dick Glasser & Co.,1,false
Dinah Washington,1,false
Dinah Washington & Brook Bento,1,false
Dion & The Belmonts,1,false
Dionne Warwick,1,false
Dirty Mops,1,false
Disturbed,1,false
Dmitri Matheny,1,false
Doc & Merle Watson,1,false
Doctor Velvet,1,false
Don Byas,1,false
Don French,1,false
Don Joseph,1,false
Don McLean,1,false
Donna Lynn,1,false
Donovan Alex,1,false
Dorothy Moore,1,false
Douglas Fir,1,false
Doyley & The Rejects,1,false
Doyley And The Twanglords,1,false
Dr Surf,1,false
Dr. Saxlove,1,false
Dr. Tritón,1,false
Dramarama,1,false
Drayton Farley,1,false
Dreadful,1,false
Dropkick,1,false
Drunken Hearts,1,false
Duke Ellington & John Coltrane & Billy Strayhorn,1,false
Duke Ellington & Louis Armstrong,1,false
"Duke Ellington, Ella Fitzgerald",1,false
Durand Jones & The Indications & Aaron Frazer,1,false
Dusk SRC,1,false
DVA The Band,1,false
Dypsomaniaxe,1,false
E. Pieranunzi & S. Chimenti,1,false
Earl Grant,1,false
Earl Hines,1,false
"Earth, Wind & Fire",1,false
Eartha Kitt,1,false
Eddie & Betty,1,false
Eddie Floyd,1,false
Eddie Spaghetti,1,false
Edie Brickell & New Bohemians,1,false
EDMUNDO ROSS and his Orchestra,1,false
Edwards Hand,1,false
Edwin Starr,1,false
Egisto Macchi,1,false
Eightmen,1,false
Eileen Barton,1,false
Ein Astronaut,1,false
Eldanka,1,false
Eleanor Bodel,1,false
Eliane Elias,1,false
Elisabeth Grey,1,false
Elisabeth Hope,1,false
Elizabeth Karayekov Big Band,1,false
Elkie Brooks,1,false
Ella Fitzgerald & Duke Ellington,1,false
Ella Fitzgerald & Louis Armstrong,1,false
Ella Fitzgerald With Chick Webb & His Orchestra,1,false
Elles Bailey,1,false
Ellie Benn,1,false
Ellie Goulding,1,false
Ellie Strong & Kyle Addison,1,false
Elliot's Music Room,1,false
Elliott Murphy,1,false
Elton John feat. John Lennon,1,false
Elvis Costello and the Attractions,1,false
Elvis Costello and The Attractions,1,false
Elvis Presley With the Royal Philharmonic Orchestra,1,false
Emily Marie Palmer & Jeffrey Butzer,1,false
Emitt Rhodes,1,false
Emma & the Aristodemo's,1,false
Emma Ruth Rundle & Thou,1,false
Emmylou Harris and The Pretenders,1,false
Emmylou Harris with Steve Earle,1,false
Emmylou Harris with Willie Nelson,1,false
"Ennio Morricone, Alessandro Alessandroni",1,false
Enoch Light And The Brass Menagerie,1,false
Enrico Simonetti,1,false
Eric Burdon,1,false
Eric Clapton & Roger Waters,1,false
Eric Clapton & The Yardbirds,1,false
Eric Hagen,1,false
Eric Kay and The Surfaronnies,1,false
Ernesto Nicelli,1,false
Ernie K-Doe,1,false
Esther Ofarim,1,false
Esther Phillips,1,false
Ethan Gold & The Staves,1,false
Ethan Luck,1,false
Etienne Daho,1,false
Eva Cassidy & Chuck Brown,1,false
Everly Brothers,1,false
"Everly Brothers, The",1,false
Ewan McGregor,1,false
Faith Hill,1,false
Faith No More,1,false
Fantastic Baggys,1,false
Farlocco & The Swingers,1,false
Fast Frank and the Hot Shout Blues,1,false
Fatboy,1,false
Fats And The Chessmen,1,false
Fenton Robinson,1,false
Fifty Foot Combo,1,false
Fiorello & Matt Damon & Jude Law,1,false
First Aid Kit,1,false
Fizz Jazz,1,false
Flamestones,1,false
Flash Cadillac & The Continental Kids,1,false
Fleetwood Mac,1,false
Flooded Fields Quartet feat Manet,1,false
Flower Smellers,1,false
Floyd Cramer,1,false
Floyd James & The GTs,1,false
Fly Janet,1,false
Folkulaka,1,false
Fontaines D.C.,1,false
Footstep Surf Music Band,1,false
For Sale Band,1,false
Four Tops,1,false
Foxes,1,false
France Gall,1,false
Francis Morello,1,false
Franck Pourcel,1,false
Franco Altissimi,1,false
Franco Bracardi,1,false
Frank Chacksfield & His Orchestra,1,false
Frank Sinatra & Antônio Carlos Jobim,1,false
"Frank Sinatra, Count Basie",1,false
Frankie & The Pool Boys,1,false
Frankie Avalon,1,false
Frankie Ortega And Sy Oliver,1,false
Freddy Canoe,1,false
Freeky Cleen & Dickey F,1,false
Freeky Cleen & Doug Steigerwald,1,false
Freeky Cleen feat. V. Sorokin,1,false
Freya Josephine Hollick,1,false
Frieda,1,false
Froghat,1,false
Funkadelic,1,false
G. Ducros,1,false
Gabor Szabo And The California Dreamers,1,false
Gabriele Ducros,1,false
Gareth Nugent,1,false
Garrington T Jones,1,false
Gary Mcfarland,1,false
Gary Moore,1,false
Gasolines,1,false
Gauna Batz,1,false
Gemini 13,1,false
Gene Cotton,1,false
Gene Pitney,1,false
Gene Pool & The Shallows,1,false
Gene Vincent & The Shouts,1,false
George Benson,1,false
George Jones,1,false
George Jones & Gene Pitney,1,false
George Shearing,1,false
George Strait,1,false
George White Group,1,false
Georges I. Gurdjieff,1,false
Georgia Weber and The Sleeved Hearts,1,false
Gerardo Iacoucci & Paola Massero,1,false
Gerry Mulligan,1,false
Gheorghe Zamfir,1,false
Ghost City Collective,1,false
Gianni Oddi,1,false
Giles Giles and Fripp,1,false
Gillian Welch & David Rawlings,1,false
Gimnazija Kranj Revue Orchestra,1,false
Gin Gypsy,1,false
Gina Fabiani,1,false
Gina Jones,1,false
Gina Sicilia,1,false
Ginny & The Gallions,1,false
Ginny Tiu & the Few,1,false
Giovanna Pessi Susanna Wallumrød,1,false
Giovanni Ferroni,1,false
Gitane Demone,1,false
Glenda And Glen,1,false
Glenn Crytzer's Secluded Seven,1,false
Glenn Miller,1,false
Golden Mile Band,1,false
Golems of the Red Planet,1,false
Gordon Alexander,1,false
Gorilla,1,false
Grace Potter,1,false
Gran Orquestre Popular de las Americas,1,false
Grant Lee Buffalo,1,false
Grayson Capps,1,false
Gry Sol Karlsson,1,false
Guitar Slingers,1,false
Guitar Tribute Players,1,false
Guy Clark,1,false
Gökçen Kaynatan,1,false
Hal Ketchum,1,false
Hall & Oates,1,false
Haney's Big House,1,false
Hangmen,1,false
Hank Pine & Lily Fawn,1,false
Hannah Gill,1,false
Happyness,1,false
Harald Thune,1,false
Harmonica Lewinski,1,false
HAROLD AND BOB,1,false
Harold Melvin & The Blue Notes & Teddy Pendergrass,1,false
"Harry Connick, Jr.",1,false
Harry Katz and the Pistachios,1,false
Harvey Andrews,1,false
Harvey McLaughlin,1,false
Hasil Adkins,1,false
Heather Maloney,1,false
Heather Nova,1,false
Heatwaves,1,false
Helen Reddy,1,false
Helena Vondrackova,1,false
Helene Neijmeijer,1,false
Hell Hoe Kitti,1,false
Help Me Devil,1,false
Hendrikse,1,false
Henk Hofstede,1,false
Henri Rene & His Orchestra,1,false
Henri Rene & His Orchestra & C,1,false
Henry Hugo,1,false
Henry Purcell,1,false
Henry Purcell & Alfred Deller,1,false
Henson Cargill,1,false
Herb Alpert & The Tijuana Brass,1,false
Herbie Harper,1,false
Herman Brood,1,false
Herschel Burke Gilbert,1,false
High Strung Ramblers,1,false
Hilary Gardner,1,false
Hillbilly Kings,1,false
Hipbone Slim & The Kneetremblers,1,false
Hiss Golden Messenger,1,false
Hola Ghost,1,false
Holly Cole Javon Jackson,1,false
Hollywood Trailer Music Orchestra,1,false
Hoox,1,false
HorrorPops,1,false
Hot Boogie Chillun,1,false
Hot Doggers,1,false
Hot Rod Walt & The Psycho-Devilles,1,false
Hot Rod Walt and the Psycho-DeVilles,1,false
Hot Work,1,false
Howard Rickard,1,false
Howard Tate,1,false
Huelyn Duvall,1,false
Huevos Rancheros,1,false
Hugh Cornwell,1,false
Hugues Auffray,1,false
Hypnobooster,1,false
I Marc 4 & Edda Dell'Orso,1,false
I'm With Her,1,false
Ian Whitcomb & His Seaside Syncopators,1,false
ICI PARIS,1,false
Iestyn Davies,1,false
Iggy and The Stooges,1,false
Iggy And The Stooges,1,false
Iggy Pop Feat. David Bowie,1,false
Indians,1,false
Indra Rios-Moore,1,false
Inga Lynch,1,false
Inga Lynch feat. Elsa Tootsie and the Mini Band,1,false
Inoportunos,1,false
Introducers,1,false
Ioann Rio,1,false
Irish Rovers,1,false
Irma Thomas,1,false
Isley Brothers,1,false
Ivan Motosserra Surf & Trash,1,false
J.Honk,1,false
J.J.Cale,1,false
J.S. Ondara,1,false
JACK AND JIM,1,false
Jack Blanchard & Misty Morgan,1,false
Jack Klatt,1,false
Jack Nitzsche,1,false
Jackie Brenston & His Delta Cats,1,false
Jacky Terrasson & Stéphane Belmondo,1,false
Jade Bird,1,false
Jake Calypso,1,false
James,1,false
James Blunt,1,false
James Carr,1,false
James Gilmour,1,false
James Hall,1,false
James Ingram,1,false
James Ingram & Patti Austin,1,false
James Marshall,1,false
James Ray,1,false
Jane Rose and The Deadends,1,false
Japanese Television,1,false
Jarvis Cocker & Kid Loco,1,false
Jason Beers,1,false
Jason Janik,1,false
Jay And The Americans,1,false
"Jay McShann, Dick Hyman, Harry Sweets Edison",1,false
Jazzosmosis,1,false
Jeanette,1,false
Jeff Beck,1,false
Jeff Plankenhorn,1,false
Jefferson Dust,1,false
Jem,1,false
Jenna Nicholls,1,false
Jennie and The Slingers,1,false
Jennie Smith,1,false
Jenny Choi & Sanawon,1,false
Jenny Owen Youngs,1,false
Jeremy Mohney,1,false
Jess Glynne,1,false
Jethro Tull,1,false
Jill Tracy,1,false
Jim Croce,1,false
Jim Jeffries,1,false
Jim Pewter,1,false
Jimmie Lunceford,1,false
Jimmy Grubbs,1,false
Jimmy Hendrix,1,false
Jimmy Johnson & Typhanie Monique,1,false
Jimmy Ray,1,false
Jimmy Rushing,1,false
Jimmy Scott,1,false
Jimmy Webb and Mark Knopfler,1,false
Jive Giants,1,false
Jiving Bo,1,false
JJ Heller,1,false
Jo Lemaire,1,false
Jo Stafford,1,false
Joe B. Humbled,1,false
Joe Brown & his Bruvvers,1,false
Joe Carter,1,false
Joe Harriott,1,false
Joe Horten Combo,1,false
Joe Louis Walker,1,false
Joe Strummer,1,false
Joe Turner & Pee Wee Crayton & Sonny Stitt,1,false
Joe Williams With The Red Saunders Orchestra,1,false
Joel Fausto & Illusion Orchestra,1,false
Joey Ramone,1,false
Joey Ramone & Holly Beth Vincent,1,false
John & Jackie,1,false
John & Nienke,1,false
John and Nienke,1,false
John Barry & Hollywood Bowl Orchestra & John Mauceri,1,false
John Bergeron,1,false
John C. Reilly,1,false
John Fogerty,1,false
John Greaves,1,false
John Lee Hooker and Santana,1,false
"John Lee Hooker, Buddy Guy, Fred Below",1,false
John Lewis,1,false
John Leyton,1,false
John Mayall,1,false
John Patitucci,1,false
John R. Miller,1,false
John Wort Hannam,1,false
Johnnie Taylor,1,false
Johnny Burnette,1,false
Johnny Cash & Joe Strummer,1,false
Johnny Cash and Fiona Apple,1,false
Johnny Cash and Rosie Nix Adams,1,false
Johnny Cash with June Carter Cash,1,false
"Johnny Cash, Kris Kristofferson, Waylon Jennings, Willie Nelson",1,false
Johnny Casino,1,false
Johnny Copeland,1,false
Johnny Farnham,1,false
Johnny Mercer & The Pied Pipers,1,false
Jolanda & The Bellhops,1,false
Jon And Robin,1,false
Joni Mitchell,1,false
Jordan Thomas Trio,1,false
Jorma Kaukonen,1,false
Jose Estela,1,false
Joseph Arthur,1,false
Joshua James,1,false
Joshua James & The Forest Rangers,1,false
Joy Williams,1,false
Joyce Prescher with Lachlan Bryan,1,false
JUDODOJO,1,false
Judy Garland & Lena Horne,1,false
Julia Lee,1,false
Julia Lee And Her Boyfriends,1,false
Julie Wallis,1,false
Juliette Gréco,1,false
June & Lula,1,false
Junior Marvel & His Hi-Flyers,1,false
Junior Wells,1,false
Jyrki 69 feat Steve Stevens,1,false
Kacy & Clayton and Marlon Williams,1,false
Kai Danzberg,1,false
Kai Winding & Orchestra,1,false
Kai Winding featuring Kenny Burrell,1,false
Kaia Kater,1,false
Kameron Mantell,1,false
Kammerflimmer Kollektief,1,false
Kansas,1,false
Kansas Smitty's,1,false
Karen Lanaud,1,false
Karen Lawrence,1,false
Kari Kimmel,1,false
Karling and the Kadavers,1,false
Kasey Thornton Band,1,false
Kashmere Stage Band,1,false
Katatonics,1,false
Kate Bush with Larry Adler,1,false
Kate Wingfield,1,false
Katey Sagal,1,false
Katey Sagal & The Forest Rangers,1,false
Katey Sagal & The Forest Rangers & Blake Mills,1,false
Kathleen Martin,1,false
Kathy Freeman,1,false
Kathy Mattea,1,false
Kathy Young And The Innocents,1,false
Katie Cole,1,false
Katie Knipp,1,false
Katie Melua,1,false
Katy Richards,1,false
Kaw Tikis,1,false
Keely Smith,1,false
Keely Smith & Louis Prima & Sam Butera & The Witnesses,1,false
Keith Jarrett,1,false
Kelley Stoltz,1,false
Kelly English,1,false
Kenny Burrell,1,false
Kenny Hollywood,1,false
Kerri Powers,1,false
Kid Rock & Gretchen Wilson,1,false
Kieron Mcdonald,1,false
Killer Tone Jones,1,false
King Cole Trio,1,false
King Joe & The Atlantics,1,false
King Princess,1,false
King Zerand Orchestra,1,false
Kingsmen,1,false
Kingston Trio,1,false
Kioea,1,false
Kirsty Mccoll,1,false
Kolo Dvoh,1,false
Konstantin Kolesnichenko and Bullet Blues Band feat Dmitry Litvinenko,1,false
Kraken Landau,1,false
Kreeps (Performing as Grim County Coroners),1,false
Krewmen,1,false
"Kris Kristofferson, Willie Nelson, Shooter Jennings & Jamey Johnson",1,false
Krjesnice,1,false
Kronos Quartet,1,false
Kryptonix,1,false
Krzysztof Komeda,1,false
Kurt Vile,1,false
Kyle Eastwood & Dave Chamberlain & Matt Home,1,false
La Lupe,1,false
La Luz,1,false
La Légende De Bagnolet,1,false
La Negra,1,false
La Ratte,1,false
Ladiva and Sylvain Daelemans,1,false
Lady Antebellum,1,false
LAGUESTRA & HIS ORCHESTRA,1,false
Laika & The Cosmonauts,1,false
Lakewood Cemetery,1,false
Lamb's Ear,1,false
Lana Cantrell,1,false
Larkin Poe,1,false
Larry Campbell & Teresa Williams,1,false
Las e Felipe,1,false
Lasse Fruergaard,1,false
Laurels Sunshine,1,false
Lauren Hoffman,1,false
Lawndale,1,false
Le London All Star,1,false
Lead Belly,1,false
Leadbelly,1,false
Leah and Her J-Walkers,1,false
Lee Morgan,1,false
Lena Horne,1,false
Lenka Filipová,1,false
Leon Bridges,1,false
Les Agamemnonz,1,false
Les Jaguars,1,false
Leslie Mendelson,1,false
Lester Young & Oscar Peterson Trio,1,false
Lets Play,1,false
Levi Dexter & The Ripchords,1,false
Lewis Bailey,1,false
Lewis Pugh,1,false
LHD,1,false
Library,1,false
Lick The Tins,1,false
Lincoln Center Jazz Orchestra & Wynton Marsalis,1,false
Linda Gail Lewis (featuring Annie Marie Lewis),1,false
Linda Jones,1,false
Lindisfarne,1,false
Link Davis,1,false
Liquid Germs,1,false
Lisa Stansfield,1,false
Liselotte van Dooren,1,false
Lissie,1,false
